date,strategy,regime,position,pnl,cumulative_pnl
2017-02-09,evrp_boc_sizing,short_vol 10.96%,"SVXY 10.96%, UVXY 0.00%",277.17143555145594,22935.692576330868
2017-02-10,evrp_boc_sizing,short_vol 11.11%,"SVXY 11.11%, UVXY 0.00%",216.0630610340013,23151.75563736487
2017-02-13,evrp_boc_sizing,short_vol 11.42%,"SVXY 11.42%, UVXY 0.00%",433.2159158315335,23584.971553196403
2017-02-14,evrp_boc_sizing,short_vol 11.86%,"SVXY 11.86%, UVXY 0.00%",607.8135313448729,24192.785084541276
2017-02-15,evrp_boc_sizing,short_vol 11.47%,"SVXY 11.47%, UVXY 0.00%",-541.2486951572791,23651.536389383997
2017-02-16,evrp_boc_sizing,short_vol 11.42%,"SVXY 11.42%, UVXY 0.00%",-74.20255046310194,23577.333838920895
2017-02-17,evrp_boc_sizing,short_vol 11.40%,"SVXY 11.40%, UVXY 0.00%",-27.280643272330053,23550.053195648565
2017-02-21,evrp_boc_sizing,short_vol 11.27%,"SVXY 11.27%, UVXY 0.00%",-171.32240644859849,23378.730789199966
2017-02-22,evrp_boc_sizing,short_vol 11.23%,"SVXY 11.23%, UVXY 0.00%",-58.92628937290283,23319.804499827063
2017-02-23,evrp_boc_sizing,short_vol 10.97%,"SVXY 10.97%, UVXY 0.00%",-364.4698270385561,22955.334672788507
2017-02-24,evrp_boc_sizing,short_vol 11.10%,"SVXY 11.10%, UVXY 0.00%",180.05241210514214,23135.38708489365
2017-02-27,evrp_boc_sizing,short_vol 11.13%,"SVXY 11.13%, UVXY 0.00%",37.10127523155825,23172.488360125208
2017-02-28,evrp_boc_sizing,short_vol 12.92%,"SVXY 12.92%, UVXY 0.00%",-337.1883512270724,22835.300008898135
2017-03-01,evrp_boc_sizing,short_vol 13.18%,"SVXY 13.18%, UVXY 0.00%",362.7505863346887,23198.050595232824
2017-03-02,evrp_boc_sizing,short_vol 13.15%,"SVXY 13.15%, UVXY 0.00%",-41.45712514546176,23156.593470087362
2017-03-03,evrp_boc_sizing,short_vol 10.96%,"SVXY 10.96%, UVXY 0.00%",493.5980622873176,23650.19153237468
2017-03-06,evrp_boc_sizing,short_vol 11.14%,"SVXY 11.14%, UVXY 0.00%",251.49017237705993,23901.68170475174
2017-03-07,evrp_boc_sizing,short_vol 11.13%,"SVXY 11.13%, UVXY 0.00%",-11.57332304904412,23890.108381702696
2017-03-08,evrp_boc_sizing,short_vol 11.06%,"SVXY 11.06%, UVXY 0.00%",-101.0177052761137,23789.090676426582
2017-03-09,evrp_boc_sizing,short_vol 11.11%,"SVXY 11.11%, UVXY 0.00%",70.50125440624834,23859.59193083283
2017-03-10,evrp_boc_sizing,short_vol 11.25%,"SVXY 11.25%, UVXY 0.00%",189.40719387897116,24048.9991247118
2017-03-13,evrp_boc_sizing,short_vol 11.45%,"SVXY 11.45%, UVXY 0.00%",290.42329353313835,24339.42241824494
2017-03-14,evrp_boc_sizing,short_vol 11.26%,"SVXY 11.26%, UVXY 0.00%",-271.4833769562101,24067.93904128873
2017-03-15,evrp_boc_sizing,short_vol 11.62%,"SVXY 11.62%, UVXY 0.00%",498.77200961098424,24566.711050899714
2017-03-16,evrp_boc_sizing,short_vol 11.83%,"SVXY 11.83%, UVXY 0.00%",309.36481573199853,24876.075866631712
2017-03-17,evrp_boc_sizing,short_vol 11.96%,"SVXY 11.96%, UVXY 0.00%",179.93562996856053,25056.011496600273
2017-03-20,evrp_boc_sizing,short_vol 11.95%,"SVXY 11.95%, UVXY 0.00%",-10.521640668739565,25045.489855931533
2017-03-21,evrp_boc_sizing,short_vol 11.55%,"SVXY 11.55%, UVXY 0.00%",-570.3249463975226,24475.16490953401
2017-03-22,evrp_boc_sizing,short_vol 11.50%,"SVXY 11.50%, UVXY 0.00%",-74.71119517130137,24400.45371436271
2017-03-23,evrp_boc_sizing,short_vol 11.15%,"SVXY 11.15%, UVXY 0.00%",-485.09211055745254,23915.361603805257
2017-03-24,evrp_boc_sizing,short_vol 11.34%,"SVXY 11.34%, UVXY 0.00%",264.1183890502871,24179.479992855544
2017-03-27,evrp_boc_sizing,short_vol 11.54%,"SVXY 11.54%, UVXY 0.00%",285.1616703877662,24464.64166324331
2017-03-28,evrp_boc_sizing,short_vol 12.09%,"SVXY 12.09%, UVXY 0.00%",775.5154040905909,25240.1570673339
2017-03-29,evrp_boc_sizing,short_vol 12.13%,"SVXY 12.13%, UVXY 0.00%",57.8746433549677,25298.03171068887
2017-03-30,evrp_boc_sizing,short_vol 12.08%,"SVXY 12.08%, UVXY 0.00%",-71.55293678653834,25226.47877390233
2017-03-31,evrp_boc_sizing,short_vol 11.89%,"SVXY 11.89%, UVXY 0.00%",-275.69331772126316,24950.785456181067
2017-04-03,evrp_boc_sizing,short_vol 11.84%,"SVXY 11.84%, UVXY 0.00%",-72.60461916681379,24878.180837014253
2017-04-04,evrp_boc_sizing,short_vol 11.98%,"SVXY 11.98%, UVXY 0.00%",203.0854873105418,25081.266324324795
2017-04-05,evrp_boc_sizing,short_vol 11.62%,"SVXY 11.62%, UVXY 0.00%",-502.98034475409077,24578.285979570705
2017-04-06,evrp_boc_sizing,short_vol 11.80%,"SVXY 11.80%, UVXY 0.00%",254.6468251398619,24832.932804710566
2017-04-07,evrp_boc_sizing,short_vol 11.42%,"SVXY 11.42%, UVXY 0.00%",-539.8101011496037,24293.122703560963
2017-04-10,evrp_boc_sizing,short_vol 14.05%,"SVXY 14.05%, UVXY 0.00%",-496.6670392284432,23796.45566433252
2017-04-11,evrp_boc_sizing,short_vol 13.48%,"SVXY 13.48%, UVXY 0.00%",-815.0222806538222,22981.433383678697
2017-04-12,evrp_boc_sizing,cash,"SVXY 0.00%, UVXY 0.00%",-61.460666494225734,22919.97271718447
2017-04-13,evrp_boc_sizing,cash,"SVXY 0.00%, UVXY 0.00%",0.0,22919.97271718447
2017-04-17,evrp_boc_sizing,short_vol 14.66%,"SVXY 14.66%, UVXY 0.00%",0.0,22919.97271718447
2017-04-18,evrp_boc_sizing,short_vol 14.76%,"SVXY 14.76%, UVXY 0.00%",138.79068881784042,23058.763406002312
2017-04-19,evrp_boc_sizing,short_vol 14.45%,"SVXY 14.45%, UVXY 0.00%",-440.4465799843747,22618.316826017937
2017-04-20,evrp_boc_sizing,short_vol 14.77%,"SVXY 14.77%, UVXY 0.00%",460.27366688761686,23078.590492905554
2017-04-21,evrp_boc_sizing,short_vol 14.72%,"SVXY 14.72%, UVXY 0.00%",-67.97935545051587,23010.61113745504
2017-04-24,evrp_boc_sizing,short_vol 10.84%,"SVXY 10.84%, UVXY 0.00%",1952.9767039302387,24963.587841385277
2017-04-25,evrp_boc_sizing,short_vol 11.08%,"SVXY 11.08%, UVXY 0.00%",331.7909327610396,25295.378774146317
2017-04-26,evrp_boc_sizing,short_vol 10.97%,"SVXY 10.97%, UVXY 0.00%",-152.03060013000504,25143.34817401631
2017-04-27,evrp_boc_sizing,short_vol 11.07%,"SVXY 11.07%, UVXY 0.00%",148.20656409479852,25291.55473811111
2017-04-28,evrp_boc_sizing,short_vol 11.07%,"SVXY 11.07%, UVXY 0.00%",-4.7811392931616865,25286.77359881795
2017-05-01,evrp_boc_sizing,short_vol 11.46%,"SVXY 11.46%, UVXY 0.00%",548.8403584816551,25835.613957299603
2017-05-02,evrp_boc_sizing,short_vol 11.42%,"SVXY 11.42%, UVXY 0.00%",-58.3263977792958,25777.287559520308
2017-05-03,evrp_boc_sizing,short_vol 11.21%,"SVXY 11.21%, UVXY 0.00%",-290.6748856384802,25486.612673881828
2017-05-04,evrp_boc_sizing,short_vol 11.47%,"SVXY 11.47%, UVXY 0.00%",364.30034555634484,25850.913019438172
2017-05-05,evrp_boc_sizing,short_vol 11.41%,"SVXY 11.41%, UVXY 0.00%",-84.14192376440042,25766.771095673772
2017-05-08,evrp_boc_sizing,short_vol 11.68%,"SVXY 11.68%, UVXY 0.00%",382.4677994710364,26149.23889514481
2017-05-09,evrp_boc_sizing,short_vol 11.70%,"SVXY 11.70%, UVXY 0.00%",25.815525985104614,26175.054421129913
2017-05-10,evrp_boc_sizing,short_vol 11.66%,"SVXY 11.66%, UVXY 0.00%",-55.458006003158516,26119.596415126754
2017-05-11,evrp_boc_sizing,short_vol 11.68%,"SVXY 11.68%, UVXY 0.00%",37.29055208846694,26156.88696721522
2017-05-12,evrp_boc_sizing,short_vol 11.70%,"SVXY 11.70%, UVXY 0.00%",28.685376760098734,26185.57234397532
2017-05-15,evrp_boc_sizing,short_vol 11.91%,"SVXY 11.91%, UVXY 0.00%",297.3687724486954,26482.941116424015
2017-05-16,evrp_boc_sizing,short_vol 12.01%,"SVXY 12.01%, UVXY 0.00%",148.20656409478397,26631.1476805188
2017-05-17,evrp_boc_sizing,short_vol 15.59%,"SVXY 15.59%, UVXY 0.00%",-2778.628329717234,23852.519350801565
2017-05-18,evrp_boc_sizing,short_vol 15.94%,"SVXY 15.94%, UVXY 0.00%",512.2232753482822,24364.742626149848
2017-05-19,evrp_boc_sizing,short_vol 12.04%,"SVXY 12.04%, UVXY 0.00%",1321.38784254856,25686.130468698408
2017-05-22,evrp_boc_sizing,short_vol 12.50%,"SVXY 12.50%, UVXY 0.00%",654.6133243350341,26340.74379303344
2017-05-23,evrp_boc_sizing,short_vol 12.50%,"SVXY 12.50%, UVXY 0.00%",12.75168114740518,26353.495474180847
2017-05-24,evrp_boc_sizing,short_vol 5.01%,"SVXY 5.01%, UVXY 0.00%",427.19915522509837,26780.694629405945
2017-05-25,evrp_boc_sizing,short_vol 4.95%,"SVXY 4.95%, UVXY 0.00%",-75.28870607441058,26705.405923331535
2017-05-26,evrp_boc_sizing,short_vol 5.03%,"SVXY 5.03%, UVXY 0.00%",108.14992229676864,26813.555845628303
2017-05-30,evrp_boc_sizing,short_vol 5.07%,"SVXY 5.07%, UVXY 0.00%",47.83517637838668,26861.39102200669
2017-05-31,evrp_boc_sizing,short_vol 10.41%,"SVXY 10.41%, UVXY 0.00%",-53.65859467405244,26807.732427332638
2017-06-01,evrp_boc_sizing,short_vol 10.63%,"SVXY 10.63%, UVXY 0.00%",313.33865359277115,27121.07108092541
2017-06-02,evrp_boc_sizing,short_vol 10.61%,"SVXY 10.61%, UVXY 0.00%",-29.268899388422142,27091.802181536987
2017-06-05,evrp_boc_sizing,short_vol 10.56%,"SVXY 10.56%, UVXY 0.00%",-68.86459889315302,27022.937582643834
2017-06-06,evrp_boc_sizing,short_vol 10.36%,"SVXY 10.36%, UVXY 0.00%",-290.95779030330596,26731.979792340528
2017-06-07,evrp_boc_sizing,short_vol 10.45%,"SVXY 10.45%, UVXY 0.00%",136.0098157776374,26867.989608118165
2017-06-08,evrp_boc_sizing,short_vol 10.67%,"SVXY 10.67%, UVXY 0.00%",315.060662617514,27183.05027073568
2017-06-09,evrp_boc_sizing,short_vol 10.53%,"SVXY 10.53%, UVXY 0.00%",-206.59773720355588,26976.452533532123
2017-06-12,evrp_boc_sizing,short_vol 10.43%,"SVXY 10.43%, UVXY 0.00%",-144.61723388527753,26831.835299646846
2017-06-13,evrp_boc_sizing,short_vol 10.75%,"SVXY 10.75%, UVXY 0.00%",457.0955397196958,27288.93083936654
2017-06-14,evrp_boc_sizing,short_vol 10.78%,"SVXY 10.78%, UVXY 0.00%",42.17936979586375,27331.110209162405
2017-06-15,evrp_boc_sizing,short_vol 10.67%,"SVXY 10.67%, UVXY 0.00%",-155.80832228402141,27175.301886878384
2017-06-16,evrp_boc_sizing,short_vol 10.77%,"SVXY 10.77%, UVXY 0.00%",148.92291320112417,27324.224800079508
2017-06-19,evrp_boc_sizing,short_vol 11.05%,"SVXY 11.05%, UVXY 0.00%",398.5590544508741,27722.783854530382
2017-06-20,evrp_boc_sizing,short_vol 10.80%,"SVXY 10.80%, UVXY 0.00%",-361.54439822120185,27361.23945630918
2017-06-21,evrp_boc_sizing,short_vol 10.88%,"SVXY 10.88%, UVXY 0.00%",113.62895248817222,27474.868408797352
2017-06-22,evrp_boc_sizing,short_vol 10.99%,"SVXY 10.99%, UVXY 0.00%",152.36430423455022,27627.232713031903
2017-06-23,evrp_boc_sizing,short_vol 11.08%,"SVXY 11.08%, UVXY 0.00%",134.28780675289454,27761.520519784797
2017-06-26,evrp_boc_sizing,short_vol 11.30%,"SVXY 11.30%, UVXY 0.00%",312.47830583443283,28073.99882561923
2017-06-27,evrp_boc_sizing,short_vol 10.94%,"SVXY 10.94%, UVXY 0.00%",-513.0483546973992,27560.95047092183
2017-06-28,evrp_boc_sizing,short_vol 11.24%,"SVXY 11.24%, UVXY 0.00%",430.410310622392,27991.360781544223
2017-06-29,evrp_boc_sizing,short_vol 10.71%,"SVXY 10.71%, UVXY 0.00%",-752.3576958308404,27239.003085713382
2017-06-30,evrp_boc_sizing,short_vol 10.89%,"SVXY 10.89%, UVXY 0.00%",250.4991160241625,27489.502201737545
2017-07-03,evrp_boc_sizing,short_vol 10.76%,"SVXY 10.76%, UVXY 0.00%",-185.93756943079643,27303.56463230675
2017-07-05,evrp_boc_sizing,short_vol 10.75%,"SVXY 10.75%, UVXY 0.00%",-9.469079374015564,27294.095552932733
2017-07-06,evrp_boc_sizing,short_vol 12.54%,"SVXY 12.54%, UVXY 0.00%",-688.6564969958272,26605.439055936906
2017-07-07,evrp_boc_sizing,short_vol 12.93%,"SVXY 12.93%, UVXY 0.00%",563.5569249012187,27168.995980838125
2017-07-10,evrp_boc_sizing,short_vol 11.11%,"SVXY 11.11%, UVXY 0.00%",400.587735728157,27569.58371656628
2017-07-11,evrp_boc_sizing,short_vol 11.15%,"SVXY 11.15%, UVXY 0.00%",61.05632221842825,27630.64003878471
2017-07-12,evrp_boc_sizing,short_vol 11.42%,"SVXY 11.42%, UVXY 0.00%",390.2284809738194,28020.86851975853
2017-07-13,evrp_boc_sizing,short_vol 11.53%,"SVXY 11.53%, UVXY 0.00%",161.04583884570457,28181.914358604234
2017-07-14,evrp_boc_sizing,short_vol 9.51%,"SVXY 9.51%, UVXY 0.00%",257.4978153533011,28439.412173957535
2017-07-17,evrp_boc_sizing,short_vol 9.73%,"SVXY 9.73%, UVXY 0.00%",319.01648400000704,28758.428657957542
2017-07-18,evrp_boc_sizing,short_vol 9.85%,"SVXY 9.85%, UVXY 0.00%",171.00458831666037,28929.433246274202
2017-07-19,evrp_boc_sizing,short_vol 9.95%,"SVXY 9.95%, UVXY 0.00%",139.38908776987228,29068.822334044075
2017-07-20,evrp_boc_sizing,short_vol 10.04%,"SVXY 10.04%, UVXY 0.00%",122.14676099871576,29190.96909504279
2017-07-21,evrp_boc_sizing,short_vol 10.11%,"SVXY 10.11%, UVXY 0.00%",104.90114517179609,29295.870240214586
2017-07-24,evrp_boc_sizing,short_vol 10.26%,"SVXY 10.26%, UVXY 0.00%",224.1732714153768,29520.043511629963
2017-07-25,evrp_boc_sizing,short_vol 10.22%,"SVXY 10.22%, UVXY 0.00%",-61.791491012176266,29458.252020617787
2017-07-26,evrp_boc_sizing,short_vol 10.21%,"SVXY 10.21%, UVXY 0.00%",-11.495249964747927,29446.75677065304
2017-07-27,evrp_boc_sizing,short_vol 10.13%,"SVXY 10.13%, UVXY 0.00%",-122.14566464678501,29324.611106006254
2017-07-28,evrp_boc_sizing,short_vol 10.04%,"SVXY 10.04%, UVXY 0.00%",-135.07932834103121,29189.531777665223
2017-07-31,evrp_boc_sizing,short_vol 10.11%,"SVXY 10.11%, UVXY 0.00%",104.90114517179609,29294.43292283702
2017-08-01,evrp_boc_sizing,short_vol 10.21%,"SVXY 10.21%, UVXY 0.00%",150.8865304384526,29445.31945327547
2017-08-02,evrp_boc_sizing,short_vol 10.18%,"SVXY 10.18%, UVXY 0.00%",-41.6734331339685,29403.646020141503
2017-08-03,evrp_boc_sizing,short_vol 10.07%,"SVXY 10.07%, UVXY 0.00%",-171.00458831666037,29232.641431824843
2017-08-04,evrp_boc_sizing,short_vol 10.09%,"SVXY 10.09%, UVXY 0.00%",35.92525997564371,29268.566691800486
2017-08-07,evrp_boc_sizing,short_vol 10.21%,"SVXY 10.21%, UVXY 0.00%",172.4419056942279,29441.008597494714
2017-08-08,evrp_boc_sizing,short_vol 9.95%,"SVXY 9.95%, UVXY 0.00%",-372.1862634506397,29068.822334044075
2017-08-09,evrp_boc_sizing,short_vol 9.70%,"SVXY 9.70%, UVXY 0.00%",-353.5044265980832,28715.31790744599
2017-08-10,evrp_boc_sizing,short_vol 16.04%,"SVXY 16.04%, UVXY 0.00%",-1722.9751614531706,26992.34274599282
2017-08-11,evrp_boc_sizing,short_vol 15.45%,"SVXY 15.45%, UVXY 0.00%",-883.5060961226845,26108.836649870136
2017-08-14,evrp_boc_sizing,short_vol 12.33%,"SVXY 12.33%, UVXY 0.00%",2484.6908244036895,28593.527474273826
2017-08-15,evrp_boc_sizing,short_vol 12.38%,"SVXY 12.38%, UVXY 0.00%",78.47385490515444,28672.00132917898
2017-08-16,evrp_boc_sizing,short_vol 12.46%,"SVXY 12.46%, UVXY 0.00%",119.6722919583699,28791.67362113735
2017-08-17,evrp_boc_sizing,short_vol 15.55%,"SVXY 15.55%, UVXY 0.00%",-2666.1398282063456,26125.533792931004
2017-08-18,evrp_boc_sizing,short_vol 16.01%,"SVXY 16.01%, UVXY 0.00%",695.5219139748078,26821.055706905812
2017-08-21,evrp_boc_sizing,short_vol 13.19%,"SVXY 13.19%, UVXY 0.00%",807.6075196011807,27628.663226506993
2017-08-22,evrp_boc_sizing,short_vol 5.68%,"SVXY 5.68%, UVXY 0.00%",1237.3051987795625,28865.968425286555
2017-08-23,evrp_boc_sizing,short_vol 5.61%,"SVXY 5.61%, UVXY 0.00%",-88.08824637005455,28777.8801789165
2017-08-24,evrp_boc_sizing,short_vol 12.23%,"SVXY 12.23%, UVXY 0.00%",-208.62905189956655,28569.251127016934
2017-08-25,evrp_boc_sizing,short_vol 12.55%,"SVXY 12.55%, UVXY 0.00%",475.8559320036147,29045.10705902055
2017-08-28,evrp_boc_sizing,short_vol 12.63%,"SVXY 12.63%, UVXY 0.00%",105.97705014623352,29151.084109166783
2017-08-29,evrp_boc_sizing,short_vol 12.50%,"SVXY 12.50%, UVXY 0.00%",-178.7057765731297,28972.378332593653
2017-08-30,evrp_boc_sizing,short_vol 12.56%,"SVXY 12.56%, UVXY 0.00%",81.04080735672323,29053.419139950376
2017-08-31,evrp_boc_sizing,short_vol 10.59%,"SVXY 10.59%, UVXY 0.00%",457.1533535696508,29510.572493520027
2017-09-01,evrp_boc_sizing,short_vol 10.60%,"SVXY 10.60%, UVXY 0.00%",18.81143527678796,29529.383928796815
2017-09-05,evrp_boc_sizing,short_vol 12.23%,"SVXY 12.23%, UVXY 0.00%",-784.9449085323722,28744.439020264443
2017-09-06,evrp_boc_sizing,short_vol 12.52%,"SVXY 12.52%, UVXY 0.00%",428.3620747478417,29172.801095012284
2017-09-07,evrp_boc_sizing,short_vol 12.58%,"SVXY 12.58%, UVXY 0.00%",85.25739199190866,29258.058487004193
2017-09-08,evrp_boc_sizing,short_vol 12.32%,"SVXY 12.32%, UVXY 0.00%",-386.77410910445906,28871.284377899734
2017-09-11,evrp_boc_sizing,short_vol 10.73%,"SVXY 10.73%, UVXY 0.00%",906.6316120427946,29777.91598994253
2017-09-12,evrp_boc_sizing,short_vol 10.97%,"SVXY 10.97%, UVXY 0.00%",352.05549961976067,30129.97148956229
2017-09-13,evrp_boc_sizing,short_vol 11.31%,"SVXY 11.31%, UVXY 0.00%",498.7449619651161,30628.716451527405
2017-09-14,evrp_boc_sizing,short_vol 11.18%,"SVXY 11.18%, UVXY 0.00%",-200.1889635030384,30428.527488024367
2017-09-15,evrp_boc_sizing,short_vol 11.36%,"SVXY 11.36%, UVXY 0.00%",272.6706296052289,30701.198117629596
2017-09-18,evrp_boc_sizing,short_vol 11.79%,"SVXY 11.79%, UVXY 0.00%",641.9834806800645,31343.18159830966
2017-09-19,evrp_boc_sizing,short_vol 11.79%,"SVXY 11.79%, UVXY 0.00%",-5.1770737713668495,31338.004524538293
2017-09-20,evrp_boc_sizing,short_vol 11.78%,"SVXY 11.78%, UVXY 0.00%",-15.532537965627853,31322.471986572666
2017-09-21,evrp_boc_sizing,short_vol 9.67%,"SVXY 9.67%, UVXY 0.00%",13.806407824682537,31336.278394397348
2017-09-22,evrp_boc_sizing,short_vol 9.61%,"SVXY 9.61%, UVXY 0.00%",-86.34797994836117,31249.930414448987
2017-09-25,evrp_boc_sizing,short_vol 9.61%,"SVXY 9.61%, UVXY 0.00%",-5.662286550621502,31244.268127898365
2017-09-26,evrp_boc_sizing,short_vol 9.70%,"SVXY 9.70%, UVXY 0.00%",131.64519238265348,31375.91332028102
2017-09-27,evrp_boc_sizing,short_vol 9.77%,"SVXY 9.77%, UVXY 0.00%",108.99604618016747,31484.909366461186
2017-09-28,evrp_boc_sizing,short_vol 9.90%,"SVXY 9.90%, UVXY 0.00%",181.18992970799445,31666.09929616918
2017-09-29,evrp_boc_sizing,short_vol 10.06%,"SVXY 10.06%, UVXY 0.00%",240.64123856282094,31906.740534732002
2017-10-02,evrp_boc_sizing,short_vol 10.23%,"SVXY 10.23%, UVXY 0.00%",250.5499700337532,32157.290504765755
2017-10-03,evrp_boc_sizing,short_vol 10.27%,"SVXY 10.27%, UVXY 0.00%",59.45346879627323,32216.74397356203
2017-10-04,evrp_boc_sizing,short_vol 10.26%,"SVXY 10.26%, UVXY 0.00%",-9.908731470932253,32206.835242091096
2017-10-05,evrp_boc_sizing,short_vol 10.55%,"SVXY 10.55%, UVXY 0.00%",423.24592993044644,32630.081172021542
2017-10-06,evrp_boc_sizing,short_vol 10.55%,"SVXY 10.55%, UVXY 0.00%",-8.492889840592397,32621.58828218095
2017-10-09,evrp_boc_sizing,short_vol 10.37%,"SVXY 10.37%, UVXY 0.00%",-263.29038476533606,32358.297897415614
2017-10-10,evrp_boc_sizing,short_vol 10.57%,"SVXY 10.57%, UVXY 0.00%",293.0165791781037,32651.314476593718
2017-10-11,evrp_boc_sizing,short_vol 10.76%,"SVXY 10.76%, UVXY 0.00%",291.60073754776386,32942.91521414148
2017-10-12,evrp_boc_sizing,short_vol 10.83%,"SVXY 10.83%, UVXY 0.00%",103.33483960025478,33046.250053741736
2017-10-13,evrp_boc_sizing,short_vol 11.01%,"SVXY 11.01%, UVXY 0.00%",263.29038476533606,33309.54043850707
2017-10-16,evrp_boc_sizing,short_vol 11.17%,"SVXY 11.17%, UVXY 0.00%",246.30352511347155,33555.843963620544
2017-10-17,evrp_boc_sizing,short_vol 11.16%,"SVXY 11.16%, UVXY 0.00%",-24.063907862146152,33531.7800557584
2017-10-18,evrp_boc_sizing,short_vol 11.19%,"SVXY 11.19%, UVXY 0.00%",59.45238882553531,33591.23244458393
2017-10-19,evrp_boc_sizing,short_vol 11.26%,"SVXY 11.26%, UVXY 0.00%",99.08731470923522,33690.31975929317
2017-10-20,evrp_boc_sizing,short_vol 11.43%,"SVXY 11.43%, UVXY 0.00%",260.45978147539427,33950.77954076856
2017-10-23,evrp_boc_sizing,short_vol 11.12%,"SVXY 11.12%, UVXY 0.00%",-468.54422233550576,33482.23531843306
2017-10-24,evrp_boc_sizing,short_vol 11.01%,"SVXY 11.01%, UVXY 0.00%",-168.44843500567367,33313.78688342738
2017-10-25,evrp_boc_sizing,short_vol 10.68%,"SVXY 10.68%, UVXY 0.00%",-491.19228856731206,32822.59459486007
2017-10-26,evrp_boc_sizing,short_vol 10.72%,"SVXY 10.72%, UVXY 0.00%",60.868230455875164,32883.462825315946
2017-10-27,evrp_boc_sizing,short_vol 11.26%,"SVXY 11.26%, UVXY 0.00%",804.0263306872512,33687.4891560032
2017-10-30,evrp_boc_sizing,short_vol 11.18%,"SVXY 11.18%, UVXY 0.00%",-123.15230254209018,33564.33685346111
2017-10-31,evrp_boc_sizing,short_vol 11.35%,"SVXY 11.35%, UVXY 0.00%",267.5368296856468,33831.873683146754
2017-11-01,evrp_boc_sizing,short_vol 11.29%,"SVXY 11.29%, UVXY 0.00%",-90.59442486864282,33741.27925827811
2017-11-02,evrp_boc_sizing,short_vol 11.40%,"SVXY 11.40%, UVXY 0.00%",165.61783171573188,33906.89708999384
2017-11-03,evrp_boc_sizing,short_vol 9.14%,"SVXY 9.14%, UVXY 0.00%",33.97371930378722,33940.87080929763
2017-11-06,evrp_boc_sizing,short_vol 9.21%,"SVXY 9.21%, UVXY 0.00%",103.03689933288842,34043.90770863052
2017-11-07,evrp_boc_sizing,short_vol 9.17%,"SVXY 9.17%, UVXY 0.00%",-60.010625217837514,33983.89708341268
2017-11-08,evrp_boc_sizing,short_vol 9.16%,"SVXY 9.16%, UVXY 0.00%",-14.719310230400879,33969.17777318228
2017-11-09,evrp_boc_sizing,short_vol 9.06%,"SVXY 9.06%, UVXY 0.00%",-151.72577562887454,33817.451997553406
2017-11-10,evrp_boc_sizing,short_vol 11.29%,"SVXY 11.29%, UVXY 0.00%",-303.45068739776616,33514.00131015564
2017-11-13,evrp_boc_sizing,short_vol 11.26%,"SVXY 11.26%, UVXY 0.00%",-40.44682564755203,33473.55448450809
2017-11-14,evrp_boc_sizing,short_vol 11.18%,"SVXY 11.18%, UVXY 0.00%",-127.1187523342378,33346.43573217385
2017-11-15,evrp_boc_sizing,short_vol 13.13%,"SVXY 13.13%, UVXY 0.00%",-572.0360386440298,32774.39969352982
2017-11-16,evrp_boc_sizing,short_vol 13.63%,"SVXY 13.63%, UVXY 0.00%",765.9878138662316,33540.38750739605
2017-11-17,evrp_boc_sizing,short_vol 11.43%,"SVXY 11.43%, UVXY 0.00%",249.4745156468125,33789.862023042864
2017-11-20,evrp_boc_sizing,short_vol 11.76%,"SVXY 11.76%, UVXY 0.00%",500.95252287673065,34290.814545919595
2017-11-21,evrp_boc_sizing,short_vol 9.73%,"SVXY 9.73%, UVXY 0.00%",586.8735239350062,34877.6880698546
2017-11-22,evrp_boc_sizing,short_vol 9.81%,"SVXY 9.81%, UVXY 0.00%",119.00805428397143,34996.69612413857
2017-11-24,evrp_boc_sizing,short_vol 9.85%,"SVXY 9.85%, UVXY 0.00%",59.504472221567994,35056.20059636014
2017-11-27,evrp_boc_sizing,short_vol 9.86%,"SVXY 9.86%, UVXY 0.00%",18.66752863943111,35074.86812499957
2017-11-28,evrp_boc_sizing,short_vol 9.98%,"SVXY 9.98%, UVXY 0.00%",180.84652393497527,35255.71464893455
2017-11-29,evrp_boc_sizing,short_vol 9.79%,"SVXY 9.79%, UVXY 0.00%",-291.68736753435223,34964.027281400195
2017-11-30,evrp_boc_sizing,short_vol 9.76%,"SVXY 9.76%, UVXY 0.00%",-45.503158122621244,34918.52412327757
2017-12-01,evrp_boc_sizing,short_vol 9.52%,"SVXY 9.52%, UVXY 0.00%",-358.1920517258113,34560.33207155176
2017-12-04,evrp_boc_sizing,short_vol 11.68%,"SVXY 11.68%, UVXY 0.00%",107.34073761443142,34667.67280916619
2017-12-05,evrp_boc_sizing,short_vol 11.72%,"SVXY 11.72%, UVXY 0.00%",59.68764646476484,34727.36045563096
2017-12-06,evrp_boc_sizing,short_vol 11.73%,"SVXY 11.73%, UVXY 0.00%",19.895882154931314,34747.25633778589
2017-12-07,evrp_boc_sizing,short_vol 12.07%,"SVXY 12.07%, UVXY 0.00%",518.7165487403981,35265.97288652629
2017-12-08,evrp_boc_sizing,short_vol 9.58%,"SVXY 9.58%, UVXY 0.00%",500.24211080916575,35766.21499733545
2017-12-11,evrp_boc_sizing,short_vol 9.88%,"SVXY 9.88%, UVXY 0.00%",459.13916748808697,36225.35416482354
2017-12-12,evrp_boc_sizing,short_vol 9.86%,"SVXY 9.86%, UVXY 0.00%",-34.05078238551505,36191.303382438025
